Released,Members,Quest item,Tradeable,Equipable,Stackable,Options,Destory,Examine,Value,High alch,Low alch,Weight,Price,Buy limit,Daily volume,Combat,Skilling,Food,Untradeable,Quest
7 January 2016 (Update),Yes,No,Yes,Yes,No,Wear,Drop,The forgotten magicks of Xeric imbue this garment with a little power.,60 ,36 ,24 ,0.2 kg,2353  (info),125,435,0,0,0,0,0
7 January 2016 (Update),Yes,No,Yes,Yes,No,Wear,Drop,The forgotten magicks of Xeric imbue this garment with a little power.,70 ,42 ,28 ,0.18 kg,3645  (info),125,2404,0,0,0,0,0
7 January 2016 (Update),Yes,No,Yes,Yes,No,Wear,Drop,The forgotten magicks of Xeric imbue this garment with a little power.,80 ,48 ,32 ,0.2 kg,2535  (info),125,1267,0,0,0,0,0
6 February 2007 (Update),Yes,No,Yes,Yes,No,Wear,Drop,Leg protection made from smelly yak-hide.,500 ,300 ,200 ,2.721 kg,533  (info),70,748,0,0,0,0,0
6 February 2007 (Update),Yes,No,Yes,Yes,No,Wear,Drop,Smelly yak body armour.,500 ,300 ,200 ,2.721 kg,1363  (info),70,398,0,0,0,0,0
29 June 2004 (Update),Yes,No,Yes,Yes,No,Wear,Drop,Very stylish!,500 ,300 ,200 ,0.34 kg,1308  (info),150,176,0,0,0,0,0
8 December 2001 (Update),No,No,Yes,Yes,No,Wear,Drop,A thick yellow cape.,32 ,19 ,12 ,0.453 kg,229  (info),150,105,0,0,0,0,0
29 March 2004 (Update),Yes,No,Yes,Yes,No,Wield,Drop,A posy of flowers.,100 ,60 ,40 ,0.028 kg,44  (info),150,441,0,0,0,0,0
29 June 2004 (Update),No,No,Yes,Yes,No,Wear,Drop,These will keep my hands warm!,500 ,300 ,200 ,0.453 kg,905  (info),150,216,0,0,0,0,0
29 June 2004 (Update),Yes,No,Yes,Yes,No,Wear,Drop,A silly pointed hat.,500 ,300 ,200 ,0.453 kg,938  (info),150,5,0,0,0,0,0
25 December 2001,No,No,Yes,Yes,No,Wear,Drop,A nice hat from a cracker.,1,0 ,0 ,0.056 kg,2974  (info),5,973,0,0,0,0,0
29 June 2004 (Update),Yes,No,Yes,Yes,No,Wear,Drop,Made by werewolves for werewolves.,500 ,300 ,200 ,0.907 kg,860  (info),150,71,0,0,0,0,0
29 June 2004 (Update),Yes,No,Yes,Yes,No,Wear,Drop,Some fine werewolf clothing.,500 ,300 ,200 ,0.907 kg,846  (info),150,13,0,0,0,0,0
5 December 2006 (Update),Yes,No,Yes,Yes,No,Wield,Drop,A powerful bow made from yew wood.,1800 ,1080 ,720 ,1.8 kg,2759  (info),8,128,0,0,0,0,0
25 March 2002 (Update),Yes,No,Yes,Yes,No,Wield,Drop,A nice sturdy bow made out of yew.,1280 ,768 ,512 ,1.814 kg,540  (info),18000,4003515,0,0,0,0,0
1 February 2018 (Update),Yes,No,Yes,Yes,No,Wield,Drop,A solid yew shield.,640 ,384 ,256 ,3.175 kg,132  (info),125,1955,0,0,0,0,0
25 March 2002 (Update),Yes,No,Yes,Yes,No,Wield,Drop,A shortbow made out of yew still effective.,800 ,480 ,320 ,1.36 kg,390  (info),18000,84395,0,0,0,0,0
28 March 2006 (Update),No,No,No,Yes,No,Wear,Drop,A non-magical copy of the Makeover Mage's amulet.,1,0 ,0 ,0.001 kg,0,0,0,0,0,0,0,0
13 December 2004 (Update),No,No,No,Yes,No,Wield,Drop,The Zamorak Team Standard.,1,0 ,0 ,2.267 kg,0,0,0,0,0,0,0,0
5 December 2006 (Update),Yes,No,Yes,Yes,No,Wear,Drop,Zamorak blessed dragonhide vambraces.,4000 ,2400 ,1600 ,1 kg,141385  (info),8,298,0,0,0,0,0
22 September 2003 (Update),Yes,No,No,Yes,No,Wear,Drop,A cape from the almighty god Zamorak.,10 ,6 ,4 ,0.453 kg,0,0,0,0,0,0,0,0
5 December 2006 (Update),Yes,No,Yes,Yes,No,Wear,Drop,Zamorak blessed dragonhide chaps.,6000 ,3600 ,2400 ,5 kg,688299  (info),8,573,0,0,0,0,0
5 December 2006 (Update),Yes,No,Yes,Yes,No,Wear,Drop,A Zamorak cloak.,2000 ,1200 ,800 ,0.4 kg,12850  (info),8,188,0,0,0,0,0
5 December 2006 (Update),Yes,No,Yes,Yes,No,Wear,Drop,Zamorak blessed dragonhide coif.,2000 ,1200 ,800 ,0.9 kg,67063  (info),8,274,0,0,0,0,0
5 December 2006 (Update),Yes,No,Yes,Yes,No,Wield,Drop,A Zamorak crozier.,5000 ,3000 ,2000 ,2 kg,10044  (info),8,43,0,0,0,0,0
5 December 2006 (Update),Yes,No,Yes,Yes,No,Wear,Drop,Zamorak blessed dragonhide body armour.,13000 ,7800 ,5200 ,6 kg,569020  (info),8,610,0,0,0,0,0
6 July 2016 (Update),Yes,No,Yes,Yes,No,Wear,Drop,Zamorak blessed dragonhide boots.,9300 ,5580 ,3720 ,1.4 kg,795088  (info),8,522,0,0,0,0,0
11 April 2019 (Update),Yes,No,Yes,Yes,No,Wield,Drop,Zamorak blessed wooden shield covered in dragon leather.,28334 ,17000 ,11333 ,8 kg,396228  (info),8,63,0,0,0,0,0
5 May 2004 (Update),No,No,Yes,Yes,No,Wear,Drop,Rune full helmet in the colours of Zamorak.,35200 ,21120 ,14080 ,2.721 kg,578206  (info),8,222,0,0,0,0,0
17 October 2013 (Update),Yes,No,Yes,Yes,No,Wield Dismantle,Drop,A terrifying heavy sword.,1250000 ,750000 ,500000 ,10 kg,5426261  (info),8,591,0,0,0,0,0
6 July 2016 (Update),Yes,No,No,Yes,No,Wield,Dismantle,An ornamented terrifying heavy sword.,1250000 ,750000 ,500000 ,10 kg,0,0,0,0,0,0,0,0
3 July 2014 (Update),Yes,No,No,Yes,No,Wear,Drop,Halo with the protection of Zamorak.,150000 ,90000 ,60000 ,0.3 kg,0,0,0,0,0,0,0,0
5 May 2004 (Update),No,No,Yes,Yes,No,Wear,Drop,Rune kiteshield in the colours of Zamorak.,54400 ,32640 ,21760 ,5.443 kg,60677  (info),8,186,0,0,0,0,0
19 November 2015 (Update),Yes,No,No,Yes,No,Wear,Drop,The cape worn by only the most experienced players.,99000 ,0,0,0.453 kg,0,0,0,0,0,0,0,0
19 November 2015 (Update),Yes,No,No,Yes,No,Wear,Drop,The hood worn by only the most experienced players.,1,0 ,0 ,0.453 kg,0,0,0,0,0,0,0,0
5 December 2006 (Update),Yes,No,Yes,Yes,No,Wear,Drop,A Zamorak mitre.,5000 ,3000 ,2000 ,0.3 kg,24000  (info),8,208,0,0,0,0,0
22 November 2005 (Update),Yes,No,Yes,Yes,No,Wield,Drop,A Zamorak Mjolnir.,625 ,375 ,250 ,2.267 kg,2794  (info),8,38,0,0,0,0,0
28 May 2002 (Update),No,No,Yes,Yes,No,Wear,Drop,A robe worn by worshippers of Zamorak.,30 ,18 ,12 ,0.907 kg,2784  (info),15,2242,0,0,0,0,0
28 May 2002 (Update),No,No,Yes,Yes,No,Wear,Drop,A robe worn by worshippers of Zamorak.,40 ,24 ,16 ,0.907 kg,1059  (info),15,1776,0,0,0,0,0
5 May 2004 (Update),No,No,Yes,Yes,No,Wear,Drop,Rune platebody in the colours of Zamorak.,65000 ,39000 ,26000 ,9.979 kg,48376  (info),8,158,0,0,0,0,0
5 May 2004 (Update),No,No,Yes,Yes,No,Wear,Drop,Rune platelegs in the colours of Zamorak.,64000 ,38400 ,25600 ,9.071 kg,47636  (info),8,185,0,0,0,0,0
26 October 2004 (Update),No,No,Yes,Yes,No,Wear,Drop,Rune plateskirt in the colours of Zamorak.,64000 ,38400 ,25600 ,9.071 kg,38150  (info),8,98,0,0,0,0,0
5 December 2006 (Update),Yes,No,Yes,Yes,No,Wear,Drop,Leggings from the Zamorak Vestments.,7000 ,4200 ,2800 ,2.7 kg,98447  (info),8,61,0,0,0,0,0
5 December 2006 (Update),Yes,No,Yes,Yes,No,Wear,Drop,Zamorak Vestments.,7000 ,4200 ,2800 ,1.8 kg,131995  (info),8,94,0,0,0,0,0
22 September 2003 (Update),Yes,No,No,Yes,No,Wield,Drop,A magical staff imbued with the power of Zamorak.,80000 ,48000 ,32000 ,2.267 kg,0,0,0,0,0,0,0,0
5 December 2006 (Update),Yes,No,Yes,Yes,No,Wear,Drop,A Zamorak stole.,2500 ,1500 ,1000 ,0.01 kg,4988  (info),8,55,0,0,0,0,0
9 January 2014 (Update),Yes,No,Yes,Yes,No,Wield,Drop,An evil one-handed spear.,300000 ,180000 ,120000 ,3 kg,12755037  (info),8,671,0,0,0,0,0
17 October 2013 (Update),Yes,No,Yes,Yes,No,Wield,Drop,An evil spear.,100005 ,60003 ,40002 ,3 kg,12451161  (info),8,776,0,0,0,0,0
20 October 2021 (Update),Yes,No,No,Yes,No,Wield Charge,Drop,A powerful bow imbued with the fury of an ancient god.,800000 ,480000 ,320000 ,2 kg,0,0,0,0,0,0,0,0
5 January 2022 (Update),Yes,No,Yes,Yes,No,Wield,Drop,A weapon born out of conflict.,990000 ,594000 ,396000 ,6.001 kg,404070735  (info),0,257,0,0,0,0,0
5 January 2022 (Update),Yes,No,Yes,Yes,No,Wear,Drop,A pair of ancient vambraces.,200000 ,120000 ,80000 ,1 kg,198197958  (info),0,251,0,0,0,0,0
20 October 2021 (Update),Yes,No,No,Yes,No,Wear,Drop,A pair of ancient vambraces.,200000 ,120000 ,80000 ,1 kg,0,0,0,0,0,0,0,0
27 January 2021 (Update),Yes,No,No,Yes,No,Wear,Drop,A well fashioned pair of boots with a strange aura emanating.,24400 ,14640 ,9760 ,0.283 kg,0,0,0,0,0,0,0,0
27 January 2021 (Update),Yes,No,No,Yes,No,Wear,Drop,A well fashioned helmet with a strange aura emanating.,24400 ,14640 ,9760 ,2.267 kg,0,0,0,0,0,0,0,0
27 January 2021 (Update),Yes,No,No,Yes,No,Wear,Drop,A well fashioned robe with a strange aura emanating.,24500 ,14700 ,9800 ,0.907 kg,0,0,0,0,0,0,0,0
27 January 2021 (Update),Yes,No,No,Yes,No,Wear,Drop,A well fashioned robe with a strange aura emanating.,25000 ,15000 ,10000 ,0.907 kg,0,0,0,0,0,0,0,0
6 May 2016 (Update),Yes,No,Yes,Yes,No,Wear,Drop,A fiery glow emanates from this amulet.,202000 ,121200 ,80800 ,0.01 kg,13718078  (info),8,8,0,0,0,0,0
6 May 2016 (Update),Yes,No,Yes,Yes,No,Wear,Drop,A fiery glow emanates from this bracelet.,201000 ,120600 ,80400 ,0.25 kg,14642236  (info),8,1,0,0,0,0,0
6 May 2016 (Update),Yes,No,Yes,Yes,No,Wear,Drop,A fiery glow emanates from this necklace.,202000 ,121200 ,80800 ,0.01 kg,14416237  (info),8,0,0,0,0,0,0
6 May 2016 (Update),Yes,No,Yes,Yes,No,Wear,Drop,A fiery glow emanates from this ring.,201000 ,120600 ,80400 ,0.006 kg,15105510  (info),8,3,0,0,0,0,0
15 March 2006 (Update),No,No,No,Yes,No,Wear,Drop,Thrilling.,1,0 ,0 ,0.003 kg,0,0,0,0,0,0,0,0
15 March 2006 (Update),No,No,No,Yes,No,Wear,Drop,Smells pretty funky.,1,0 ,0 ,0.003 kg,0,0,0,0,0,0,0,0
6 July 2016 (Update),Yes,No,Yes,Yes,No,Wield,Drop,Get a head in life.,5000 ,3000 ,2000 ,1.814 kg,4044  (info),4,36,0,0,0,0,0
15 March 2006 (Update),No,No,No,Yes,No,Wear,Drop,I look 40000 years old in this...,1,0 ,0 ,0.003 kg,0,0,0,0,0,0,0,0
9 July 2020 (Update),Yes,No,No,Yes,No,Wear Transform Lap-count,Release,A monkey retrieved from the wreckage of Glough's airship laboratory.,1,0 ,0 ,0.01 kg,0,0,0,0,0,0,0,0
15 March 2006 (Update),No,No,No,Yes,No,Wear,Drop,Aside from the braaaains on the lapel it's still quite good.,1,0 ,0 ,0.003 kg,0,0,0,0,0,0,0,0
15 March 2006 (Update),No,No,No,Yes,No,Wear,Drop,Good for a shamble about town.,1,0 ,0 ,0.003 kg,0,0,0,0,0,0,0,0
6 September 2018 (Update),Yes,No,Yes,Yes,No,Wear,Drop,A powerful hood.,250000 ,150000 ,100000 ,0.907 kg,1200000  (info),10,0,0,0,0,0,0
6 September 2018 (Update),Yes,No,Yes,Yes,No,Wear,Drop,A powerful robe bottom.,500000 ,300000 ,200000 ,5.443 kg,8000000  (info),10,0,0,0,0,0,0
6 September 2018 (Update),Yes,No,Yes,Yes,No,Wear,Drop,A powerful robe top.,500000 ,300000 ,200000 ,4.535 kg,10000000  (info),10,0,0,0,0,0,0
6 September 2018 (Update),Yes,No,Yes,Yes,No,Wield,Drop,A powerful staff.,300000 ,180000 ,120000 ,2.267 kg,10000000  (info),10,0,0,0,0,0,0
11 July 2019 (Update),No,No,No,Yes,No,Wield,Drop,A powerful staff.,300 ,0,0,2.267 kg,0,0,0,0,0,0,0,0
2 February 2017 (Update),Yes,No,Yes,Yes,No,Wear,Drop,A valuable ring.,1425 ,855 ,570 ,0.006 kg,1779  (info),10000,52,0,0,0,0,0
9 May 2005 (Update),Yes,No,Yes,Yes,No,Wield Check,Drop (If you drop this item it will break. Are you sure you want to drop it?),Torag the Corrupted's twin hammers.,160000 ,96000 ,64000 ,3.628 kg,94065  (info),15,276,0,0,0,0,0
9 May 2005 (Update),Yes,No,Yes,Yes,No,Wear Check,Drop (If you drop this item it will break. Are you sure you want to drop it?),Torag the Corrupted's helm.,103000 ,61800 ,41200 ,2.721 kg,88494  (info),15,355,0,0,0,0,0
11 July 2019 (Update),No,No,No,Yes,No,Wear,Drop,Torag the Corrupted's helm.,500 ,300 ,200 ,2.721 kg,0,0,0,0,0,0,0,0
9 May 2005 (Update),Yes,No,Yes,Yes,No,Wear Check,Drop (If you drop this item it will break. Are you sure you want to drop it?),Torag the Corrupted's platebody armour.,280000 ,168000 ,112000 ,9.979 kg,205333  (info),15,493,0,0,0,0,0
9 May 2005 (Update),Yes,No,Yes,Yes,No,Wear Check,Drop (If you drop this item it will break. Are you sure you want to drop it?),Torag the Corrupted's plate leg armour.,275000 ,165000 ,110000 ,9.071 kg,211851  (info),15,921,0,0,0,0,0
11 July 2019 (Update),No,No,No,Yes,No,Wear Check,Drop,Torag the Corrupted's plate leg armour.,500 ,0,0,9.071 kg,0,0,0,0,0,0,0,0
6 May 2016 (Update),Yes,No,Yes,Yes,No,Wear,Drop,A deep sense of torment burns within this powerful bracelet.,201000 ,120600 ,80400 ,0.25 kg,17052626  (info),8,876,0,0,0,0,0
11 April 2019 (Update),Yes,No,No,Yes,No,Wear,Dismantle,A deep sense of torment burns within this powerful bracelet.,201000 ,120600 ,80400 ,0.25 kg,0,0,0,0,0,0,0,0
5 January 2022 (Update),Yes,No,Yes,No,No,Wear,Drop,An ancient warrior's full helm.,200000 ,120000 ,80000 ,2 kg,200934128  (info),0,19,0,0,0,0,0
5 January 2022 (Update),Yes,No,Yes,No,No,Wear,Drop,An ancient warrior's platebody.,600000 ,360000 ,240000 ,9.5 kg,440451281  (info),0,29,0,0,0,0,0
5 January 2022 (Update),Yes,No,Yes,No,No,Wear,Drop,An ancient warrior's platelegs.,400000 ,240000 ,160000 ,9 kg,432764469  (info),0,25,0,0,0,0,0
8 January 2015 (Update),Yes,No,Yes,Yes,No,Dismantle,Drop,Fires darts while coating them with venom.,120000 ,72000 ,48000 ,0.3 kg,4996739  (info),8,2603,0,0,0,0,0
27 January 2021 (Update),Yes,No,No,Yes,No,Wield,Drop,Fires darts while coating them with venom.,1000 ,600 ,400 ,0.5 kg,0,0,0,0,0,0,0,0
8 January 2015 (Update),Yes,No,Yes,Yes,No,Wield,Drop,It needs to be charged with Zulrah's scales.,1000006 ,600003 ,400002 ,1.5 kg,9010698  (info),8,732,0,0,0,0,0
6 January 2021 (Update),Yes,No,No,Yes,No,Wear,You can reclaim this by speaking to the Leagues Tutor or from your League trophy case.,An Adamant trophy for competing in Leagues II - Trailblazer (28th Oct 2020 to 6th Jan 2021).,1,0 ,0 ,1.5 kg,0,0,0,0,0,0,0,0
28 October 2020 (Update),Yes,No,No,Yes,No,Wield,You can get this item back by talking to the Leagues Tutor in Lumbridge.,A very powerful axe in the colours of the Trailblazer League.,10 ,6 ,4 ,0.907 kg,0,0,0,0,0,0,0,0
6 January 2021 (Update),Yes,No,Yes,Yes,No,Wield,Drop,A banner showcasing the colours of Leagues II - Trailblazer.,1000 ,600 ,400 ,2.267 kg,66936  (info),5,4,0,0,0,0,0
6 January 2021 (Update),Yes,No,Yes,Yes,No,Wear,Drop,The boots of a trailblazer relic hunter.,15000 ,9000 ,6000 ,0.34 kg,15750  (info),5,1,0,0,0,0,0
6 January 2021 (Update),Yes,No,Yes,Yes,No,Wear,Drop,The boots of a trailblazer relic hunter.,15000 ,9000 ,6000 ,0.34 kg,134872  (info),5,3,0,0,0,0,0
6 January 2021 (Update),Yes,No,Yes,Yes,No,Wear,Drop,The boots of a trailblazer relic hunter.,150000 ,90000 ,60000 ,0.34 kg,622199  (info),5,7,0,0,0,0,0
6 January 2021 (Update),Yes,No,No,Yes,No,Wear,You can reclaim this by speaking to the Leagues Tutor or from your League trophy case.,A Bronze trophy for competing in Leagues II - Trailblazer (28th Oct 2020 to 6th Jan 2021).,1,0 ,0 ,1 kg,0,0,0,0,0,0,0,0
6 January 2021 (Update),Yes,No,Yes,Yes,No,Wield,Drop,A cane of the trailblazer relic hunter.,150000 ,90000 ,60000 ,1.814 kg,366166  (info),5,11,0,0,0,0,0
6 January 2021 (Update),Yes,No,No,Yes,No,Wear,You can reclaim this by speaking to the Leagues Tutor or from your League trophy case.,A Dragon trophy for competing in Leagues II - Trailblazer (28th Oct 2020 to 6th Jan 2021).,1,0 ,0 ,1.5 kg,0,0,0,0,0,0,0,0
28 October 2020 (Update),Yes,No,No,Yes,No,Wield,You can get this item back by talking to the Leagues Tutor in Lumbridge.,A very powerful harpoon in the colours of the Trailblazer League.,1,0 ,0 ,0.907 kg,0,0,0,0,0,0,0,0
6 January 2021 (Update),Yes,No,Yes,Yes,No,Wear,Drop,The headgear of a trailblazer relic hunter.,15000 ,9000 ,6000 ,0.453 kg,17434  (info),5,0,0,0,0,0,0
6 January 2021 (Update),Yes,No,Yes,Yes,No,Wear,Drop,The headgear of a trailblazer relic hunter.,15000 ,9000 ,6000 ,0.453 kg,133855  (info),5,2,0,0,0,0,0
6 January 2021 (Update),Yes,No,Yes,Yes,No,Wear,Drop,The headgear of a trailblazer relic hunter.,150000 ,90000 ,60000 ,0.453 kg,681072  (info),5,3,0,0,0,0,0
6 January 2021 (Update),Yes,No,No,Yes,No,Wear,You can reclaim this by speaking to the Leagues Tutor or from your League trophy case.,An Iron trophy for competing in Leagues II - Trailblazer (28th Oct 2020 to 6th Jan 2021).,1,0 ,0 ,1 kg,0,0,0,0,0,0,0,0
6 January 2021 (Update),Yes,No,No,Yes,No,Wear,You can reclaim this by speaking to the Leagues Tutor or from your League trophy case.,A Mithril trophy for competing in Leagues II - Trailblazer (28th Oct 2020 to 6th Jan 2021).,1,0 ,0 ,1 kg,0,0,0,0,0,0,0,0
28 October 2020 (Update),Yes,No,No,Yes,No,Wield,You can get this item back by talking to the Leagues Tutor in Lumbridge.,A very powerful pickaxe in the colours of the Trailblazer League.,10 ,6 ,4 ,1.36 kg,0,0,0,0,0,0,0,0
6 January 2021 (Update),Yes,No,No,Yes,No,Wear,You can reclaim this by speaking to the Leagues Tutor or from your League trophy case.,A Rune trophy for competing in Leagues II - Trailblazer (28th Oct 2020 to 6th Jan 2021).,1,0 ,0 ,1.5 kg,0,0,0,0,0,0,0,0
6 January 2021 (Update),Yes,No,No,Yes,No,Wear,You can reclaim this by speaking to the Leagues Tutor or from your League trophy case.,A Steel trophy for competing in Leagues II - Trailblazer (28th Oct 2020 to 6th Jan 2021).,1,0 ,0 ,1 kg,0,0,0,0,0,0,0,0
6 January 2021 (Update),Yes,No,Yes,Yes,No,Wear,Drop,The coat of a trailblazer relic hunter.,15000 ,9000 ,6000 ,0.907 kg,17470  (info),5,4,0,0,0,0,0
6 January 2021 (Update),Yes,No,Yes,Yes,No,Wear,Drop,The coat of a trailblazer relic hunter.,15000 ,9000 ,6000 ,0.907 kg,140321  (info),5,0,0,0,0,0,0
6 January 2021 (Update),Yes,No,Yes,Yes,No,Wear,Drop,The coat of a trailblazer relic hunter.,150000 ,90000 ,60000 ,0.907 kg,1143532  (info),5,4,0,0,0,0,0
28 October 2020 (Update),Yes,No,No,Yes,No,0,You can reclaim this by speaking to the League Tutor in Kourend Courtyard.,A Trailblazer trophy.,1,0 ,0 ,,0,0,0,0,0,0,0,0
6 January 2021 (Update),Yes,No,Yes,Yes,No,Wear,Drop,The trousers of a trailblazer relic hunter.,15000 ,9000 ,6000 ,0.907 kg,14209  (info),5,1,0,0,0,0,0
6 January 2021 (Update),Yes,No,Yes,Yes,No,Wear,Drop,The trousers of a trailblazer relic hunter.,15000 ,9000 ,6000 ,0.907 kg,121592  (info),5,1,0,0,0,0,0
6 January 2021 (Update),Yes,No,Yes,Yes,No,Wear,Drop,The trousers of a trailblazer relic hunter.,150000 ,90000 ,60000 ,0.907 kg,697288  (info),5,3,0,0,0,0,0
27 September 2006 (Update),No,No,No,Yes,Yes,Wield,You can get more Training arrows by talking to the Ranged Combat skill tutor north of Lumbridge Castle.,Standard training arrows.,1,0 ,0 ,0 kg,0,0,0,0,0,0,0,0
27 September 2006 (Update),No,No,No,Yes,No,Wield,You can get another Training bow by talking to the Ranged Combat skill tutor north of Lumbridge Castle.,Light and flexible good for a beginner.,1,0 ,0 ,1.36 kg,0,0,0,0,0,0,0,0
27 September 2006 (Update),No,No,No,Yes,No,Wear,You can get another Training shield by talking to the Melee Combat skill tutor north of Lumbridge Castle.,Made of flimsy painted wood.,1,0 ,0 ,5.443 kg,0,0,0,0,0,0,0,0
27 September 2006 (Update),No,No,No,Yes,No,Wield,You can get another Training sword by talking to the Melee Combat skill tutor north of Lumbridge Castle.,Basic training sword.,1,0 ,0 ,1.814 kg,0,0,0,0,0,0,0,0
26 June 2014 (Update),Yes,No,Yes,Yes,No,Wear,Drop,A razor sharp ring.,50000 ,30000 ,20000 ,0.4 kg,393651  (info),8,159,0,0,0,0,0
24 July 2014 (Update),Yes,No,No,Yes,No,Wear Uncharge,Drop,A razor sharp ring.,50000 ,30000 ,20000 ,0.4 kg,0,0,0,0,0,0,0,0
4 July 2006 (Update),Yes,No,No,Yes,No,Wield,Drop,The flag of The Treasure Trove.,500 ,300 ,200 ,2.267 kg,0,0,0,0,0,0,0,0
13 December 2018 (Update),No,No,No,Yes,No,Wear,During event: You can make yourself another outfit if you need it.After event: You can get a replacement from Diango.,The bottom of a tree costume.,0 ,0,0,0.25 kg,0,0,0,0,0,0,0,0
13 December 2018 (Update),No,No,No,Yes,No,Wear,During event: You can make yourself another outfit if you need it.After event: You can get a replacement from Diango.,Part of a tree costume.,0 ,0,0,0.3 kg,0,0,0,0,0,0,0,0
19 December 2005 (Update),No,No,No,Yes,No,Wear,You can obtain another hat from Diango in the Draynor Market.,A woolly triple bobble jester hat.,1,0 ,0 ,0.25 kg,0,0,0,0,0,0,0,0
19 December 2005 (Update),No,No,No,Yes,No,Wear,You can obtain another jester scarf from Diango in the Draynor Market.,A woolly jester scarf.,1,0 ,0 ,0.25 kg,0,0,0,0,0,0,0,0
9 August 2005 (Update),Yes,No,Yes,Yes,No,Wear,Drop,A ceremonial wooden mask.,500 ,300 ,200 ,2 kg,1491  (info),150,34,0,0,0,0,0
9 August 2005 (Update),Yes,No,Yes,Yes,No,Wear,Drop,A ceremonial wooden mask.,500 ,300 ,200 ,2 kg,1881  (info),150,70,0,0,0,0,0
9 August 2005 (Update),Yes,No,Yes,Yes,No,Wear,Drop,A ceremonial wooden mask.,500 ,300 ,200 ,2 kg,2152  (info),150,10,0,0,0,0,0
9 August 2005 (Update),Yes,No,Yes,Yes,No,Wear,Drop,Local dress.,300 ,180 ,120 ,1 kg,4950  (info),150,7,0,0,0,0,0
9 August 2005 (Update),Yes,No,Yes,Yes,No,Wear,Drop,Local dress.,300 ,180 ,120 ,1 kg,5300  (info),150,524,0,0,0,0,0
9 August 2005 (Update),Yes,No,Yes,Yes,No,Wear,Drop,Local dress.,300 ,180 ,120 ,1 kg,4603  (info),150,4,0,0,0,0,0
9 August 2005 (Update),Yes,No,Yes,Yes,No,Wear,Drop,Local dress.,300 ,180 ,120 ,1 kg,4236  (info),150,1,0,0,0,0,0
30 January 2014 (Update),Yes,No,Yes,Yes,No,Wield Check,Drop,It needs to be charged with death runes chaos runes fire runes and .,68000 ,40800 ,27200 ,1.814 kg,41457  (info),8,589,0,0,0,0,0
8 February 2018 (Update),Yes,No,Yes,Yes,No,Wield Check,Drop,It needs to be charged with death runes chaos runes fire runes and .,98000 ,58800 ,39200 ,1.814 kg,4862348  (info),8,7,0,0,0,0,0
8 January 2015 (Update),Yes,No,Yes,Yes,No,Wield Check Uncharge,Drop,It needs to be charged with death runes chaos runes fire runes and Zulrah's scales.,78000 ,46800 ,31200 ,1.814 kg,4410876  (info),8,1127,0,0,0,0,0
8 February 2018 (Update),Yes,No,Yes,Yes,No,Wield Check Dismantle,Drop,It needs to be charged with death runes chaos runes fire runes and Zulrah's scales.,108000 ,64800 ,43200 ,1.814 kg,9767102  (info),8,240,0,0,0,0,0
5 January 2005 (Update),Yes,Troll Romance,No,Yes,No,Wield,Drop,These are very rare flowers with a pungent odour.,5 ,3 ,2 ,0.028 kg,0,0,0,0,0,0,0,0
31 May 2005 (Update),Yes,No,Yes,Yes,No,Wear,Drop,A pair of long dwarven trousers... long for dwarves of course.,750 ,450 ,300 ,1 kg,693  (info),150,4,0,0,0,0,0
31 May 2005 (Update),Yes,No,Yes,Yes,No,Wear,Drop,A pair of long dwarven trousers... long for dwarves of course.,550 ,330 ,220 ,1 kg,928  (info),150,0,0,0,0,0,0
31 May 2005 (Update),Yes,No,Yes,Yes,No,Wear,Drop,A pair of long dwarven trousers... long for dwarves of course.,700 ,420 ,280 ,1 kg,926  (info),150,33,0,0,0,0,0
12 August 2021 (Update),Yes,No,No,No,No,Wield Charge,Drop,A wand once used by Tumeken himself. It is currently uncharged.,150000 ,90000 ,60000 ,0.198 kg,0,0,0,0,0,0,0,0
12 December 2002 (Update),Yes,No,Yes,Yes,No,Wear,Drop,They're soft silky and turquoise.,200 ,120 ,80 ,0.34 kg,627  (info),150,77,0,0,0,0,0
12 December 2002 (Update),Yes,No,Yes,Yes,No,Wear,Drop,A silly turquoise pointed hat.,160 ,96 ,64 ,0.453 kg,308  (info),150,255,0,0,0,0,0
12 December 2002 (Update),Yes,No,Yes,Yes,No,Wear,Drop,Made by Tree Gnomes with a thing for turquoise.,180 ,108 ,72 ,0.907 kg,788  (info),150,80,0,0,0,0,0
12 December 2002 (Update),Yes,No,Yes,Yes,No,Wear,Drop,The ultimate in gnome design now in turquoise!,180 ,108 ,72 ,0.907 kg,91  (info),150,31,0,0,0,0,0
4 January 2018 (Update),Yes,No,No,Yes,No,Wear Check Disassemble,Drop,You don't want to wear it inside-out.,40000 ,24000 ,16000 ,2.267 kg,0,0,0,0,0,0,0,0
4 January 2018 (Update),Yes,No,No,Yes,No,Wear Check Disassemble,Drop,You really don't want to wear it inside-out.,90000 ,54000 ,36000 ,2.267 kg,0,0,0,0,0,0,0,0
16 January 2020 (Update),Yes,No,No,Yes,No,Wear,You can reclaim this by speaking to the Leagues Tutor or from your League trophy case.,An Adamant trophy for competing in Leagues I - Twisted (14th Nov 2019 to 16th Jan 2020).,1,0 ,0 ,1.5 kg,0,0,0,0,0,0,0,0
28 May 2020 (Update),Yes,No,No,Yes,No,Wear,Dismantle,The hat of a powerful sorceress from a bygone era.,45000 ,27000 ,18000 ,0.453 kg,0,0,0,0,0,0,0,0
